Date,Close
12/12/2017,"$2,664.11"
12/11/2017,"$2,659.99"
12/8/2017,"$2,651.50"
12/7/2017,"$2,636.98"
12/6/2017,"$2,629.27"
12/5/2017,"$2,629.57"
12/4/2017,"$2,639.44"
12/1/2017,"$2,642.22"
11/30/2017,"$2,647.58"
11/29/2017,"$2,626.07"
11/28/2017,"$2,627.04"
11/27/2017,"$2,601.42"
11/24/2017,"$2,602.42"
11/22/2017,"$2,597.08"
11/21/2017,"$2,599.03"
11/20/2017,"$2,582.14"
11/17/2017,"$2,578.85"
11/16/2017,"$2,585.64"
11/15/2017,"$2,564.62"
11/14/2017,"$2,578.87"
11/13/2017,"$2,584.84"
11/10/2017,"$2,582.30"
11/9/2017,"$2,584.62"
11/8/2017,"$2,594.38"
11/7/2017,"$2,590.64"
11/6/2017,"$2,591.13"
11/3/2017,"$2,587.84"
11/2/2017,"$2,579.85"
11/1/2017,"$2,579.36"
10/31/2017,"$2,575.26"
10/30/2017,"$2,572.83"
10/27/2017,"$2,581.07"
10/26/2017,"$2,560.40"
10/25/2017,"$2,557.15"
10/24/2017,"$2,569.13"
10/23/2017,"$2,564.98"
10/20/2017,"$2,575.21"
10/19/2017,"$2,562.10"
10/18/2017,"$2,561.26"
10/17/2017,"$2,559.36"
10/16/2017,"$2,557.64"
10/13/2017,"$2,553.17"
10/12/2017,"$2,550.93"
10/11/2017,"$2,555.24"
10/10/2017,"$2,550.64"
10/9/2017,"$2,544.73"
10/6/2017,"$2,549.33"
10/5/2017,"$2,552.07"
10/4/2017,"$2,537.74"
10/3/2017,"$2,534.58"
10/2/2017,"$2,529.12"
9/29/2017,"$2,519.36"
9/28/2017,"$2,510.06"
9/27/2017,"$2,507.04"
9/26/2017,"$2,496.84"
9/25/2017,"$2,496.66"
9/22/2017,"$2,502.22"
9/21/2017,"$2,500.60"
9/20/2017,"$2,508.24"
9/19/2017,"$2,506.65"
9/18/2017,"$2,503.87"
9/15/2017,"$2,500.23"
9/14/2017,"$2,495.62"
9/13/2017,"$2,498.37"
9/12/2017,"$2,496.48"
9/11/2017,"$2,488.11"
9/8/2017,"$2,461.43"
9/7/2017,"$2,465.10"
9/6/2017,"$2,465.54"
9/5/2017,"$2,457.85"
9/1/2017,"$2,476.55"
8/31/2017,"$2,471.65"
8/30/2017,"$2,457.59"
8/29/2017,"$2,446.30"
8/28/2017,"$2,444.24"
8/25/2017,"$2,443.05"
8/24/2017,"$2,438.97"
8/23/2017,"$2,444.04"
8/22/2017,"$2,452.51"
8/21/2017,"$2,428.37"
8/18/2017,"$2,425.55"
8/17/2017,"$2,430.01"
8/16/2017,"$2,468.11"
8/15/2017,"$2,464.61"
8/14/2017,"$2,465.84"
8/11/2017,"$2,441.32"
8/10/2017,"$2,438.21"
8/9/2017,"$2,474.02"
8/8/2017,"$2,474.92"
8/7/2017,"$2,480.91"
8/4/2017,"$2,476.83"
8/3/2017,"$2,472.16"
8/2/2017,"$2,477.57"
8/1/2017,"$2,476.35"
7/31/2017,"$2,470.30"
7/28/2017,"$2,472.10"
7/27/2017,"$2,475.42"
7/26/2017,"$2,477.83"
7/25/2017,"$2,477.13"
7/24/2017,"$2,469.91"
7/21/2017,"$2,472.54"
7/20/2017,"$2,473.45"
7/19/2017,"$2,473.83"
7/18/2017,"$2,460.61"
7/17/2017,"$2,459.14"
7/14/2017,"$2,459.27"
7/13/2017,"$2,447.83"
7/12/2017,"$2,443.25"
7/11/2017,"$2,425.53"
7/10/2017,"$2,427.43"
7/7/2017,"$2,425.18"
7/6/2017,"$2,409.75"
7/5/2017,"$2,432.54"
7/3/2017,"$2,429.01"
6/30/2017,"$2,423.41"
6/29/2017,"$2,419.70"
6/28/2017,"$2,440.69"
6/27/2017,"$2,419.38"
6/26/2017,"$2,439.07"
6/23/2017,"$2,438.30"
6/22/2017,"$2,434.50"
6/21/2017,"$2,435.61"
6/20/2017,"$2,437.03"
6/19/2017,"$2,453.46"
6/16/2017,"$2,433.15"
6/15/2017,"$2,432.46"
6/14/2017,"$2,437.92"
6/13/2017,"$2,440.35"
6/12/2017,"$2,429.39"
6/9/2017,"$2,431.77"
6/8/2017,"$2,433.79"
6/7/2017,"$2,433.14"
6/6/2017,"$2,429.33"
6/5/2017,"$2,436.10"
6/2/2017,"$2,439.07"
6/1/2017,"$2,430.06"
5/31/2017,"$2,411.80"
5/30/2017,"$2,412.91"
5/26/2017,"$2,415.82"
5/25/2017,"$2,415.07"
5/24/2017,"$2,404.39"
5/23/2017,"$2,398.42"
5/22/2017,"$2,394.02"
5/19/2017,"$2,381.73"
5/18/2017,"$2,365.72"
5/17/2017,"$2,357.03"
5/16/2017,"$2,400.67"
5/15/2017,"$2,402.32"
5/12/2017,"$2,390.90"
5/11/2017,"$2,394.44"
5/10/2017,"$2,399.63"
5/9/2017,"$2,396.92"
5/8/2017,"$2,399.38"
5/5/2017,"$2,399.29"
5/4/2017,"$2,389.52"
5/3/2017,"$2,388.14"
5/2/2017,"$2,391.17"
5/1/2017,"$2,388.33"
4/28/2017,"$2,384.20"
4/27/2017,"$2,388.77"
4/26/2017,"$2,387.45"
4/25/2017,"$2,388.62"
4/24/2017,"$2,374.15"
4/21/2017,"$2,348.70"
4/20/2017,"$2,355.84"
4/19/2017,"$2,338.17"
4/18/2017,"$2,342.19"
4/17/2017,"$2,349.01"
4/13/2017,"$2,328.95"
4/12/2017,"$2,344.93"
4/11/2017,"$2,353.78"
4/10/2017,"$2,357.16"
4/7/2017,"$2,355.54"
4/6/2017,"$2,357.49"
4/5/2017,"$2,352.95"
4/4/2017,"$2,360.16"
4/3/2017,"$2,358.84"
3/31/2017,"$2,362.72"
3/30/2017,"$2,368.06"
3/29/2017,"$2,361.13"
3/28/2017,"$2,358.57"
3/27/2017,"$2,341.59"
3/24/2017,"$2,343.98"
3/23/2017,"$2,345.96"
3/22/2017,"$2,348.45"
3/21/2017,"$2,344.02"
3/20/2017,"$2,373.47"
3/17/2017,"$2,378.25"
3/16/2017,"$2,381.38"
3/15/2017,"$2,385.26"
3/14/2017,"$2,365.45"
3/13/2017,"$2,373.47"
3/10/2017,"$2,372.60"
3/9/2017,"$2,364.87"
3/8/2017,"$2,362.98"
3/7/2017,"$2,368.39"
3/6/2017,"$2,375.31"
3/3/2017,"$2,383.12"
3/2/2017,"$2,381.92"
3/1/2017,"$2,395.96"
2/28/2017,"$2,363.64"
2/27/2017,"$2,369.75"
2/24/2017,"$2,367.34"
2/23/2017,"$2,363.81"
2/22/2017,"$2,362.82"
